id,key,value 
288718683,highway,residential
288718684,highway,residential
288718685,highway,residential
288718686,highway,residential
288718687,highway,residential
288718688,highway,residential
288718689,highway,residential
288718690,highway,residential
288718691,highway,residential
288718692,highway,residential
288720019,highway,tertiary
288720020,highway,tertiary
288720020,name,Avenida Américo Gomes Da Fonseca
288720020,oneway,yes
288720021,highway,tertiary
288720022,highway,tertiary_link
288720023,highway,tertiary_link
288720024,highway,tertiary_link
288720095,highway,tertiary
288720095,oneway,yes
288720096,highway,residential
288720097,highway,residential
288720098,highway,tertiary_link
288720099,highway,residential
288720100,highway,residential
288720101,highway,residential
288720102,highway,residential
288720103,highway,residential
288720104,highway,residential
288720105,highway,residential
288720106,highway,residential
288720534,highway,residential
288720535,highway,residential
288720536,highway,residential
288720537,highway,residential
288720538,highway,residential
288720539,highway,residential
288720540,highway,residential
288720541,highway,residential
288720541,oneway,yes
288720542,highway,residential
288720542,oneway,yes
288720543,highway,residential
288720544,highway,residential
288720545,highway,residential
288720546,highway,residential
288720547,highway,residential
288720548,highway,residential
288720549,highway,residential
288720550,highway,residential
288720551,highway,residential
288720661,highway,residential
288720661,surface,unpaved
288720662,highway,residential
288720663,highway,residential
288720663,surface,unpaved
288720664,highway,residential
288720664,name,Travessa Maria Conceição de Mello
288720664,source,IBGE
288720665,highway,residential
288720665,name,Rua Brasilia Reis
288720665,source,IBGE
288720666,highway,residential
288720667,highway,residential
288720668,highway,residential
288720840,highway,residential
288720841,highway,residential
288720842,highway,residential
288720842,surface,unpaved
288720843,highway,residential
288720843,surface,unpaved
288720844,highway,residential
288720845,leisure,pitch
288720845,sport,soccer
288720846,highway,residential
288720846,surface,unpaved
288720847,highway,residential
288720848,highway,residential
288720848,surface,unpaved
288720849,highway,residential
288720849,surface,unpaved
288720850,highway,residential
288720850,surface,unpaved
288720851,highway,residential
288720852,highway,residential
288720852,surface,unpaved
288720853,highway,residential
288720853,surface,unpaved
288720854,highway,residential
288720854,surface,unpaved
288720855,highway,residential
288720855,surface,unpaved
288720856,highway,residential
288720856,surface,unpaved
288720857,highway,residential
288720857,surface,unpaved
288721013,highway,residential
288721013,surface,unpaved
288721014,highway,residential
288721014,surface,unpaved
288721015,highway,residential
288721016,highway,residential
288721017,highway,residential
288721018,highway,residential
288721019,highway,residential
288721020,highway,residential
288721021,highway,residential
288721022,highway,residential
288721023,highway,residential
288721024,highway,residential
288721025,highway,residential
288721026,highway,residential
288721027,highway,residential
288721028,highway,residential
288721028,surface,unpaved
288721099,highway,residential
288721099,surface,unpaved
288721100,highway,residential
288721100,surface,unpaved
288721101,highway,residential
288721101,surface,unpaved
288721102,highway,residential
288721102,surface,unpaved
288721103,highway,residential
288721103,surface,unpaved
288721104,highway,residential
288721104,surface,unpaved
288721105,highway,residential
288721105,surface,unpaved
288721106,highway,residential
288721106,surface,unpaved
288721107,highway,residential
288721107,surface,unpaved
288721108,highway,residential
288721108,surface,unpaved
288721109,highway,residential
288721109,surface,unpaved
288721641,highway,residential
288721641,surface,unpaved
288721643,highway,residential
288721643,surface,unpaved
288721644,highway,residential
288721644,surface,unpaved
288721645,highway,residential
288721645,surface,unpaved
288721646,highway,residential
288721646,surface,unpaved
288721647,highway,residential
288721647,surface,unpaved
288721648,highway,residential
288721648,surface,unpaved
288721649,highway,residential
288721649,surface,unpaved
288721651,highway,residential
288721651,surface,unpaved
288721652,highway,residential
288721652,surface,unpaved
288721653,highway,residential
288721653,surface,unpaved
288721654,highway,residential
288721654,surface,unpaved
288721716,highway,residential
288721716,surface,unpaved
288721717,highway,residential
288721717,surface,unpaved
288721718,highway,residential
288721718,surface,unpaved
288721719,highway,residential
288721719,surface,unpaved
288721720,highway,residential
288721720,surface,unpaved
288721726,highway,residential
288721726,surface,unpaved
288721727,highway,residential
288721727,surface,unpaved
288749425,converted_by,mikes
288749425,natural,coastline
288749425,source,PGS
288749955,waterway,canal
288749956,highway,tertiary
288749957,highway,tertiary
288749958,highway,residential
288749959,highway,tertiary
288782956,amenity,police
288782956,name,Polícia Rodoviária Federal
288782957,addr:city,Casimiro de Abreu
288782957,addr:housenumber,KM 203
288782957,addr:postcode,28860-000
288782957,addr:street,Rodovia governador mário covas
288782957,amenity,restaurant
288782957,building,yes
288782957,name,Cantinho da Chuleta
288782957,phone,22 2778-4140
288782958,highway,primary
288782958,name,Marginal Rodovia Governador Mário Covas
288782958,surface,paved
288782959,highway,service
288782959,surface,paved
288782960,highway,service
288782960,surface,paved
288784670,highway,primary_link
288784670,oneway,yes
288784670,surface,paved
288784672,highway,primary
288784672,name,Avenida Teixeira e Souza
288784672,oneway,yes
288784672,ref,RJ-102
288784672,surface,paved
288784673,highway,primary_link
288784673,oneway,yes
288784673,ref,RJ-102
288784673,surface,paved
288784675,leisure,park
288784677,highway,primary_link
288784677,oneway,yes
288784678,highway,tertiary
288784678,name,Avenida Teixeira e Souza
288784678,oneway,yes
288784680,highway,tertiary_link
288784680,oneway,yes
288784681,highway,tertiary
288784681,name,Avenida Teixeira e Souza
288784681,oneway,yes
288784683,highway,primary
288784683,name,Avenida Teixeira e Souza
288784683,oneway,yes
288784683,ref,RJ-102
288784683,surface,paved
288784687,highway,primary
288784687,name,Avenida Júlia Kubitschek
288784687,oneway,yes
288784687,ref,RJ-102
288784690,leisure,park
288784691,highway,primary
288784691,name,Avenida Júlia Kubitschek
288784691,oneway,yes
288784691,ref,RJ-102
288784692,highway,tertiary
288784692,name,Avenida Júlia Kubitschek
288784692,oneway,yes
288784694,foot,yes
288784694,highway,footway
288784694,name,Rua Érico Coelho
288784696,highway,tertiary
288784696,name,Rua Itajuru
288784696,oneway,yes
288784697,highway,primary
288784697,name,Ponte Feliciano Sodré
288784697,oneway,yes
288784697,ref,RJ-102
288784698,highway,tertiary
288784698,name,Largo de Santo Antônio
288784698,oneway,yes
288784699,highway,tertiary
288784699,name,Avenida Júlia Kubitschek
288784699,oneway,yes
288787064,highway,residential
288787064,name,Rua Emídio José dos Reis
288787064,surface,paved
288787065,highway,residential
288787065,name,Rua Ataliba de Carvalho
288787065,surface,paved
288788383,highway,residential
288788383,name,Rua Daniel de Moraes
288790092,highway,secondary
288790092,name,Rua Pastor Luiz Laurentino da Silva
288790092,oneway,yes
288790092,surface,paved
288790093,highway,residential
288790093,name,Rua José Gomes Amado Sobrinho
288792137,building,industrial
288792138,building,industrial
288792139,building,industrial
288792140,building,industrial
288792141,building,industrial
288792142,building,industrial
288792143,building,industrial
288792144,building,industrial
288792145,building,industrial
288794827,highway,residential
288794827,name,Rua Valentin Dias
288794827,surface,unpaved
288794828,highway,residential
288794828,name,Rua Valter Coelho
288794828,surface,unpaved
288794829,highway,residential
288794829,name,Rua Alípio Franco
288794829,surface,unpaved
288801552,natural,wood
288839058,highway,primary_link
288839058,oneway,yes
288839059,highway,primary
288839059,name,Avenida General Bruno Martins
288839059,oneway,yes
288839059,ref,RJ-140
288840895,highway,primary
288840895,name,Rodovia General Bruno Martins
288840895,oneway,yes
288840895,ref,RJ-140
288840896,highway,primary
288840896,junction,roundabout
288840896,name,Rodovia General Alfredo Bruno Gomes Martins
288840896,ref,RJ-140
288840897,highway,primary
288840897,junction,roundabout
288840897,ref,RJ-102
288840898,highway,primary
288840898,name,Rodovia General Alfredo Bruno Gomes Martins
288840898,oneway,yes
288840898,ref,RJ-102
288840899,highway,primary_link
288840899,name,Rodovia General Alfredo Bruno Gomes Martins
288840899,oneway,yes
288842692,highway,tertiary
288842692,name,Rua Antônio Feliciano de Almeida
288842693,leisure,pitch
288842693,sport,soccer
288842694,highway,residential
288842695,highway,residential
288842696,highway,residential
288842697,highway,residential
288842698,highway,residential
288842699,highway,residential
288842700,highway,residential
288842701,highway,residential
288842702,highway,residential
288842703,highway,residential
288842704,highway,residential
288842705,highway,residential
288842706,highway,residential
288842707,highway,residential
288842708,highway,residential
288842709,highway,residential
288843343,highway,tertiary
288843343,name,Rua Henrique Terra
288843343,oneway,yes
288843344,highway,residential
288843344,name,Rua Salinas Ponta Costa
288854443,highway,residential
288854443,name,Rua Jorge Veiga
288854444,highway,residential
288854445,bridge,yes
288854445,highway,residential
288854446,highway,residential
288854447,highway,residential
288855477,highway,tertiary
288855477,name,Avenida dos Arpões
288855477,oneway,yes
288855478,bridge,yes
288855478,highway,tertiary
288855478,layer,1
288855478,name,Avenida dos Arpões
288855479,highway,tertiary
288855479,name,Avenida dos Arpões
288855480,motorboat,yes
288855480,name,Canal do Itajurú
288855480,natural,water
288855480,source,PGS & Bing
288855480,water,canal
288855481,motorboat,yes
288855481,name,Lagoa do Caniço
288855481,source,PGS & Bing
288855482,motorboat,yes
288855482,name,Canal das Ostras
288855482,natural,water
288855482,source,PGS & Bing
288855482,water,canal
288855483,waterway,canal
288855484,waterway,canal
288855485,waterway,canal
288855486,highway,residential
288855486,name,Avenida dos Arpões
288855487,highway,residential
288855488,highway,residential
288855488,name,Rua dos Camarões
288855489,highway,residential
288855489,name,Rua Bijupira
288855489,source,IBGE
288855490,highway,residential
288855490,name,Rua das Conchas
288855490,source,IBGE
288855491,highway,residential
288855491,name,Rua Pampo
288855491,source,IBGE
288855492,highway,residential
288855492,name,Rua Cherne
288855492,source,IBGE
288855493,highway,residential
288855493,name,Rua Tarra
288855822,highway,residential
288855823,highway,residential
288855823,name,Rua Mira
288855823,source,IBGE
288855824,highway,residential
288855826,highway,residential
288855827,highway,residential
288855828,highway,residential
288855828,name,Rua dos Meros
288855828,source,IBGE
288855829,highway,residential
288855829,name,Rua Torta
288855829,source,IBGE
288855831,highway,residential
288855831,name,Rua dos Arpões
288855831,surface,unpaved
288855833,highway,residential
288855833,name,Rua dos Arpões
288855833,surface,unpaved
288856187,natural,wood
288856188,access,yes
288856188,alt_name,Estrada Cabo Frio-Búzios
288856188,bicycle,yes
288856188,cycleway,no
288856188,foot,yes
288856188,highway,primary
288856188,lanes,2
288856188,name,Estrada do Guriri
288856188,old_name,Estrada Nova de Búzios
288856188,oneway,yes
288856188,surface,asphalt
288856190,highway,primary_link
288856190,oneway,yes
288856745,highway,tertiary_link
288856745,oneway,yes
288856746,access,yes
288856746,bicycle,yes
288856746,cycleway,lane
288856746,foot,yes
288856746,highway,tertiary
288856746,lanes,2
288856746,name,Avenida do Contorno
288856746,oneway,yes
288856746,surface,asphalt
288856747,access,yes
288856747,bicycle,yes
288856747,cycleway,lane
288856747,foot,yes
288856747,highway,primary
288856747,lanes,2
288856747,name,Estrada do Guriri
288856747,oneway,yes
288856747,surface,asphalt
288856748,highway,primary
288856748,name,Estrada do Jacaré
288856748,oneway,yes
288858109,landuse,grass
288858109,name,Trevo do Cajueiro
288858110,landuse,grass
288858111,landuse,grass
288858112,landuse,grass
288858729,highway,residential
288858730,highway,residential
288858731,highway,residential
288858732,highway,residential
288858733,highway,residential
288858734,highway,residential
288858735,highway,residential
288858736,highway,residential
288858737,highway,residential
288858737,oneway,yes
288858738,highway,residential
288858738,name,Praça do Moinho
288858739,highway,residential
288858740,highway,residential
288858741,highway,residential
288858742,highway,residential
288858743,highway,residential
288858744,highway,residential
288858796,highway,residential
288858796,name,Rua Mako
288858796,source,IBGE
288858798,highway,residential
288858799,highway,residential
288858801,highway,residential
288858953,access,yes
288858953,bicycle,yes
288858953,cycleway,no
288858953,foot,yes
288858953,highway,tertiary
288858953,lanes,2
288858953,name,Avenida dos Pescadores
288858953,oneway,no
288858953,surface,asphalt
288858954,highway,residential
288858955,highway,residential
288858956,highway,residential
288858957,highway,residential
288858958,highway,residential
288858959,highway,residential
288858960,highway,residential
288858960,name,Rua Peixe Voador
288858960,source,IBGE
288858961,highway,residential
288858962,highway,residential
288898649,highway,tertiary
288898650,highway,residential
288898651,highway,residential
288898652,highway,residential
288898653,highway,residential
288898654,highway,residential
288898655,highway,residential
288898656,highway,residential
288898657,highway,residential
288898658,highway,residential
288898659,highway,residential
288898660,highway,residential
288898661,highway,residential
288898662,highway,residential
288898663,highway,residential
288898664,highway,residential
288898665,highway,residential
288898666,natural,scrub
288898667,natural,wood
288898668,natural,scrub
288898669,natural,scrub
288898670,natural,wood
288898671,natural,wood
288898672,natural,wood
288898673,natural,wood
288898674,natural,cliff
288898675,natural,wood
288899002,natural,water
288899003,natural,water
288899123,highway,residential
288899123,name,Rua Oitenta e Um
288899124,highway,service
288899125,highway,residential
288899126,highway,residential
288899846,highway,residential
288899846,name,Rua Cento e Sessenta e Dois
288899847,waterway,stream
288899848,highway,residential
288899849,highway,service
288899850,highway,residential
288899851,highway,service
288899852,highway,residential
288899853,highway,residential
288899854,highway,residential
288899855,highway,residential
288899856,highway,residential
288899857,highway,residential
288899858,highway,residential
288899859,highway,residential
288899860,highway,service
288899861,highway,residential
288899862,highway,residential
288899863,highway,residential
288899864,highway,service
288899865,highway,residential
288899866,highway,residential
288899867,highway,residential
288899868,highway,residential
288899869,highway,residential
288899870,highway,residential
288900657,highway,track
288900657,name,Rua Tocantins
288900658,highway,residential
288900659,highway,residential
288900660,highway,residential
288900661,highway,residential
288900662,highway,residential
288900663,highway,residential
288900664,highway,tertiary
288900665,highway,residential
288900666,highway,residential
288900667,highway,residential
288900668,highway,residential
288900669,highway,residential
288900670,highway,residential
288900671,highway,residential
288900672,highway,residential
288900673,highway,residential
288900674,highway,residential
288900675,highway,residential
288900676,highway,residential
288900677,highway,residential
288900678,highway,residential
288900679,highway,residential
288900680,highway,residential
288900681,highway,residential
288900682,highway,residential
288900683,highway,residential
288900684,highway,residential
288900685,highway,residential
288900686,highway,residential
288900687,highway,residential
288900688,natural,scrub
288923387,highway,primary_link
288923387,oneway,yes
288924320,highway,residential
288924320,name,Rua Carlos Nunes
288924858,highway,tertiary_link
288924858,oneway,yes
288924859,leisure,park
288926182,destination,Retorno
288926182,highway,primary_link
288926182,oneway,yes
288926183,destination,Retorno
288926183,highway,primary_link
288926183,oneway,yes
288926184,highway,primary_link
288926184,oneway,yes
288926185,highway,primary
288926185,name,Avenida Júlia Kubitschek
288926185,oneway,yes
288926185,ref,RJ-102
288926943,highway,primary_link
288926943,oneway,yes
288926945,highway,residential
288926945,name,Rau Abissinia
288926946,highway,residential
288926946,oneway,yes
288926947,highway,residential
288926947,name,Rua Inglaterra
288926947,oneway,yes
288926947,surface,asphalt
288926948,highway,primary_link
288926948,oneway,yes
288927921,highway,residential
288927921,oneway,yes
288927922,highway,residential
288927922,name,Rua Porto Alegre( Palmeiras)
288927923,highway,residential
288953113,highway,primary_link
288953113,oneway,yes
288953114,highway,tertiary
288953114,name,Avenida José Bento Ribeiro Dantas
288953114,oneway,no
288953115,highway,residential
288953115,name,Avenida José Bento Ribeiro Dantas
288953115,oneway,no
288953116,building,yes
288953116,name,South Búzios
288953116,shop,clothes
288989233,highway,primary
288989233,name,Avenida José Bento Ribeiro Dantas
288989233,ref,RJ-102
288990503,highway,residential
288990503,surface,unpaved
288990504,highway,residential
288990504,oneway,yes
288990505,highway,tertiary
288990505,surface,ground
288990506,highway,residential
288990507,highway,residential
288990507,surface,unpaved
288990508,highway,residential
288990509,highway,residential
288990510,highway,residential
288990511,highway,residential
288991908,highway,residential
288991908,surface,unpaved
288991909,highway,residential
288991909,surface,unpaved
289034484,highway,residential
289034485,highway,residential
289034486,highway,residential
289034487,highway,residential
289034488,highway,residential
289034489,highway,residential
289048440,highway,primary
289048440,name,Estrada de Praia Seca
289048440,oneway,yes
289048440,ref,RJ-102
289048440,surface,asphalt
289048441,highway,primary
289048441,name,Estrada de Praia Seca
289048441,oneway,yes
289048441,ref,RJ-102
289048441,surface,asphalt
289048442,highway,primary_link
289048442,oneway,yes
289048442,surface,asphalt
289048443,highway,primary_link
289048443,oneway,yes
289048443,surface,asphalt
289048444,landuse,grass
289051688,highway,secondary
289051688,name,Rua Dom Pedro Primeiro
289051688,ref,RJ-102
289058702,addr:city,Arraial do Cabo
289058702,addr:housenumber,46
289058702,addr:street,Avenida governador leonel de moura brizola
289058702,building,yes
289058702,name,South Arraial do Cabo
289058702,shop,clothes
289058705,building,yes
289058705,name,Centro Comercial do Cabo
289058705,shop,mall
289058707,highway,residential
289058707,name,Travessa Tomé de Souza
289064136,highway,residential
289064136,name,Avenida Belo Horizonte
289064136,source,IBGE
289064137,highway,residential
289064137,name,Avenida Niteroi
289064137,source,IBGE
289064138,highway,residential
289064138,name,Rua 27
289064138,source,IBGE
289064139,highway,residential
289064139,name,Rua Aristides da Conceição
289064139,source,IBGE
289064140,highway,residential
289064140,name,Rua Ataíde Vargas
289064140,source,IBGE
289064141,highway,residential
289064141,name,Rua Doutor Albino Magalhaes
289064141,source,IBGE
289064142,highway,residential
289064142,name,Rua Doutor Francisco Machado
289064142,source,IBGE
289064143,highway,residential
289064143,name,Rua Doutora Machado
289064143,source,IBGE
289064144,highway,residential
289064144,name,Rua José dos Santos Araújo
289064144,source,IBGE
289064145,highway,residential
289064145,name,Rua José Marques
289064145,source,IBGE
289064146,highway,residential
289064146,name,Rua Rubens Roberto Silva
289064146,source,IBGE
289064147,highway,residential
289064147,source,IBGE
289064148,highway,residential
289064186,highway,primary_link
289064186,name,Marginal Rodovia General Alfredo Bruno Gomes Martins
289064186,oneway,yes
289064187,building,yes
289064187,information,guidepost
289064187,name,Secretaria de Turismo de Arraial do Cabo
289064187,tourism,information
289064344,waterway,river
289064345,tunnel,yes
289064345,waterway,river
289065053,highway,residential
289065053,name,Avenida Galileu
289065053,source,Bing offset corrected
289065054,highway,residential
289065054,name,Rua Dona Clotilde
289065054,source,Bing offset corrected
289065055,highway,residential
289065055,name,Rua Itaguai
289065055,source,Bing offset corrected
289065125,access,destination
289065125,highway,residential
289065126,access,destination
289065126,highway,residential
289065127,access,destination
289065127,highway,residential
289065128,access,destination
289065128,highway,residential
289065129,access,destination
289065129,highway,residential
289065130,access,destination
289065130,highway,residential
289065131,access,destination
289065131,highway,residential
289065132,access,destination
289065132,highway,residential
289065133,access,destination
289065133,highway,residential
289065134,access,destination
289065134,highway,residential
289065135,access,destination
289065135,highway,residential
289065136,access,destination
289065136,highway,residential
289065137,access,destination
289065137,highway,residential
289066325,highway,service
289066325,surface,unpaved
289066326,highway,residential
289066326,surface,unpaved
289066330,highway,residential
289066330,surface,unpaved
289066332,landuse,salt_pond
289066333,landuse,salt_pond
289066335,highway,residential
289066335,surface,unpaved
289066336,highway,residential
289066336,surface,unpaved
289066337,highway,residential
289066337,surface,unpaved
289066338,highway,residential
289066338,surface,unpaved
289067869,highway,service
289067869,surface,paved
289067870,highway,service
289067870,surface,paved
289067871,highway,service
289067871,surface,paved
289067872,highway,service
289067872,surface,paved
289067873,addr:city,Rio Dourado
289067873,addr:housenumber,KM 200
289067873,addr:postcode,28860-000
289067873,addr:street,Rodovia governador mário covas
289067873,amenity,fuel
289067873,brand,BR
289067873,name,Posto BR - Oásis
289067874,addr:city,Rio Dourado
289067874,addr:housenumber,KM 200
289067874,addr:postcode,28860-000
289067874,addr:street,Rodovia governador mário covas
289067874,amenity,restaurant
289067874,building,yes
289067874,name,Oásis
289068994,highway,residential
289068994,surface,unpaved
289068995,highway,residential
289068995,surface,unpaved
289068996,highway,residential
289068996,surface,unpaved
289068997,highway,residential
289068997,surface,unpaved
289068998,highway,residential
289068998,surface,unpaved
289068999,highway,residential
289068999,name,Rua Doutor Araci Machado
289068999,surface,unpaved
289069000,highway,residential
289069000,surface,unpaved
289069001,highway,residential
289069001,surface,unpaved
289069002,highway,residential
289069002,name,Avenida Santos Dumont
289069002,surface,unpaved
289069003,highway,residential
289069003,name,Rua Manuel Fernandes
289069003,surface,unpaved
289069004,highway,residential
289069004,name,Travessa São Clemente
289069004,surface,unpaved
289069005,highway,residential
289069005,name,Avenida Por do Sol
289069005,surface,unpaved
289069006,highway,residential
289069006,surface,unpaved
289122238,highway,residential
289122238,name,Rua Elísio Da Silva Lobo
289122239,highway,tertiary
289122239,name,Rua Feliciano Sodré
289122239,oneway,yes
289122240,building,yes
289122240,name,South São Pedro da Aldeia
289122240,shop,clothes
289195884,highway,residential
289195884,name,Rua Professor Cordelino Teixeira Paulo
289195884,oneway,yes
289195885,highway,tertiary
289195885,name,Avenida São Pedro
289195885,oneway,yes
289195886,waterway,river
289195887,waterway,river
289195888,layer,-1
289195888,tunnel,yes
289195888,waterway,river
289195889,waterway,river
289195890,waterway,river
289195891,highway,tertiary
289195891,name,Avenida São Pedro
289195891,oneway,yes
289195892,bridge,yes
289195892,highway,tertiary
289195892,layer,1
289195892,name,Avenida São Pedro
289195892,oneway,yes
289195893,highway,tertiary
289195893,name,Avenida São Pedro
289195893,oneway,yes
289195894,bridge,yes
289195894,highway,tertiary
289195894,layer,1
289195894,name,Avenida São Pedro
289195894,oneway,yes
289195895,highway,tertiary_link
289195895,oneway,yes
289195896,highway,tertiary
289195896,name,Avenida São Pedro
289195896,oneway,yes
289195897,highway,tertiary
289195897,name,Avenida Getúlio Vargas
289195897,oneway,yes
289195898,highway,tertiary_link
289195898,oneway,yes
289195899,highway,tertiary_link
289195899,name,Praça Agenor dos Santos
289195899,oneway,yes
289195900,highway,pedestrian
289195900,oneway,yes
289195901,building,church
289195901,name,Igreja de São Pedro
289195902,leisure,park
289195902,name,Praça Agenor dos Santos
289195903,highway,pedestrian
289195903,name,Rua Hildegardo Milagre
289195903,oneway,no
289195904,access,no
289195904,bicycle,yes
289195904,foot,yes
289195904,highway,footway
289195904,name,Avenida Francisco Pereira Coelho
289195905,amenity,parking
289195905,name,Estacionamento Igreja São Pedro
289195905,parking,surface
289195906,highway,service
289195906,service,parking_aisle
289195907,highway,tertiary
289195907,name,Avenida Francisco Pereira Coelho
289195907,oneway,yes
289195908,highway,tertiary
289195908,name,Praça Agenor dos Santos
289195908,oneway,yes
289195909,highway,tertiary
289195909,name,Avenida São Pedro
289195909,oneway,yes
289195910,highway,tertiary
289195910,name,Avenida Francisco Pereira Coelho Auxiliar
289195910,oneway,yes
289195911,highway,tertiary
289195911,name,Rua do Porto
289195912,highway,tertiary
289195912,name,Rua Padre Aldo
289195912,oneway,yes
289264773,highway,tertiary
289264773,name,Rua Hermegildo Estelita da Costa
289264774,highway,tertiary_link
289264774,name,Avenida Francisco Pereira Coelho
289264774,oneway,yes
289422025,highway,residential
289422026,highway,residential
289422027,highway,residential
289422028,waterway,river
289422029,highway,residential
289422030,highway,residential
289422031,highway,residential
289422032,highway,residential
289422033,highway,residential
289422034,highway,residential
289422035,highway,residential
289422035,surface,unpaved
289422036,highway,residential
289422036,surface,unpaved
289422037,highway,residential
289422037,surface,unpaved
289422038,highway,residential
289422038,surface,unpaved
289422039,highway,residential
289422039,surface,unpaved
289422040,highway,residential
289422040,surface,unpaved
289422041,highway,residential
289422041,surface,unpaved
289422042,highway,residential
289422042,surface,unpaved
289422043,highway,residential
289422043,surface,unpaved
289422044,highway,residential
289422044,surface,unpaved
289422045,highway,residential
289422045,surface,unpaved
289422046,highway,residential
289422046,name,Estrada Nossa Senhora de Nazaré
289422047,highway,residential
289422047,layer,-1
289422047,tunnel,yes
289422048,highway,residential
289422048,surface,unpaved
289422049,highway,residential
289422049,surface,unpaved
289422050,highway,residential
289422050,surface,unpaved
289422051,highway,residential
289422051,surface,unpaved
289422052,highway,residential
289422052,surface,unpaved
289422053,highway,residential
289422053,surface,unpaved
289422054,highway,residential
289422054,surface,unpaved
289424081,highway,residential
289424081,surface,unpaved
289424082,highway,residential
289424082,surface,unpaved
289424083,highway,residential
289424083,surface,unpaved
289424084,highway,residential
289424084,surface,unpaved
289424085,highway,residential
289424085,surface,unpaved
289424086,highway,residential
289424086,surface,unpaved
289424087,highway,residential
289424087,layer,-1
289424087,surface,unpaved
289424087,tunnel,yes
289424088,bridge,yes
289424088,highway,motorway
289424088,lanes,2
289424088,layer,1
289424088,name,Via Lagos
289424088,oneway,yes
289424088,operator,CCR
289424088,ref,RJ-124
289424088,surface,asphalt
289424089,highway,motorway
289424089,lanes,2
289424089,name,Via Lagos
289424089,oneway,yes
289424089,operator,CCR
289424089,ref,RJ-124
289424089,surface,asphalt
289424091,bridge,yes
289424091,highway,motorway
289424091,lanes,2
289424091,layer,1
289424091,name,Via Lagos
289424091,oneway,yes
289424091,operator,CCR
289424091,ref,RJ-124
289424091,surface,asphalt
289424092,highway,motorway
289424092,lanes,2
289424092,name,Via Lagos
289424092,oneway,yes
289424092,operator,CCR
289424092,ref,RJ-124
289424092,surface,asphalt
289424093,highway,residential
289424093,surface,unpaved
289424094,highway,residential
289424094,surface,unpaved
289424095,highway,residential
289424095,surface,unpaved
289424096,highway,residential
289424096,surface,unpaved
289424097,highway,residential
289424097,surface,unpaved
289424098,highway,residential
289424098,surface,unpaved
289424099,highway,residential
289424099,surface,unpaved
289424100,highway,residential
289424100,surface,unpaved
289424589,highway,residential
289424589,surface,unpaved
289424590,highway,residential
289424590,surface,unpaved
289424591,highway,residential
289424591,surface,unpaved
289424592,highway,residential
289424592,surface,unpaved
289424593,highway,residential
289424593,surface,unpaved
289424594,highway,residential
289424594,surface,unpaved
289424595,highway,residential
289424595,surface,unpaved
289424596,highway,residential
289424596,surface,unpaved
289424597,highway,residential
289424597,surface,unpaved
289424598,highway,residential
289424598,surface,unpaved
289426599,highway,residential
289426599,surface,ground
289426600,highway,residential
289426600,surface,unpaved
289426601,highway,residential
289426601,name,Travessa da Assembléia
289426602,highway,residential
289426602,name,Rua Ana Chagas Caldeira
289426603,highway,tertiary_link
289426604,highway,residential
289426604,name,Rua Godofredo Viana
289426604,surface,unpaved
289426605,highway,residential
289426605,name,Rua Ataliba Fagundes da Costa
289426605,surface,unpaved
289426606,highway,residential
289426606,name,Rua Chale
289426607,highway,residential
289426608,highway,residential
289426609,highway,residential
289426609,name,Travessa Antônio Carrancho
289426610,highway,residential
289426610,name,Travessa João Vieira Nunes
289426611,highway,residential
289426611,name,Travessa José Pinto Canellas
289426612,highway,residential
289426612,name,Rua Mário Belizário de Souza
289426612,surface,unpaved
289426613,highway,residential
289426613,name,Rua Leiloeiro Afonso Nunes
289426613,surface,unpaved
289426614,highway,residential
289426614,surface,unpaved
289428531,waterway,river
289428533,highway,residential
289428533,name,Avenida Washington Cortes Barros
289428533,surface,unpaved
289428534,bridge,yes
289428534,highway,residential
289428534,layer,1
289428536,waterway,river
289428539,layer,-1
289428539,tunnel,culvert
289428539,waterway,river
289428542,highway,residential
289428543,highway,residential
289428543,name,Rua Santa Terezinha
289428543,surface,unpaved
289428545,highway,residential
289428545,name,Rua Alice Borges dos Santos
289428545,surface,unpaved
289428549,highway,residential
289428549,surface,unpaved
289428551,layer,-1
289428551,tunnel,culvert
289428551,waterway,river
289428554,bridge,yes
289428554,highway,trunk
289428554,layer,1
289428554,name,Rodovia Amaral Peixoto
289428554,oneway,no
289428554,operator,Der RJ
289428554,ref,RJ-106
289428554,surface,asphalt
289428557,highway,trunk
289428557,name,Rodovia Amaral Peixoto
289428557,oneway,no
289428557,operator,Der RJ
289428557,ref,RJ-106
289428557,surface,asphalt
289428575,highway,residential
289428575,surface,unpaved
289429359,highway,residential
289429359,surface,unpaved
289429360,highway,residential
289429360,surface,unpaved
289429361,highway,residential
289429361,name,Viela Alves Rodrigues
289429361,surface,unpaved
289430500,highway,residential
289430500,name,Rua dos Crisântemos
289430500,surface,ground
289430501,highway,residential
289430502,highway,residential
289430502,surface,unpaved
289430503,highway,residential
289430503,surface,unpaved
289430504,highway,residential
289430504,surface,unpaved
289430505,highway,residential
289430505,surface,unpaved
289430506,highway,residential
289430506,surface,unpaved
289430508,highway,residential
289430508,name,Rua Ana de França Pacheco
289430508,surface,unpaved
289430509,highway,residential
289430509,surface,unpaved
289430511,highway,residential
289430511,surface,unpaved
289430513,highway,residential
289430515,highway,residential
289430515,name,Rua Amílcar Freire Resende
289430515,surface,unpaved
289430516,highway,residential
289430516,surface,unpaved
289430518,highway,residential
